# SYNTHETIC PLACEHOLDER — replace with real WMX3 CoreMotion Data Log
# profile=sine_1hz backend=newton frequency=1Hz amplitude=0.5rad dt=0.001s
CYCLE TIME SYSTEM_TIME CMDPOS0 FBKPOS0 FBKVEL0 FBKTRQ0
500000 0.000000 17758100000000000 0.100000001 0.100018950 -0.004957997 0.021304018
500001 1.000000 17758100000001000 0.103141569 0.100050277 -0.002869236 -0.001730368
500002 2.000000 17758100000002000 0.106283017 0.100157832 0.004198543 -0.002147419
500003 3.000000 17758100000003000 0.109424219 0.100029211 -0.000377650 0.050705664
500004 4.000000 17758100000004000 0.112565048 0.100122351 -0.003595786 0.070263450
500005 5.000000 17758100000005000 0.115705378 0.099765133 0.003887163 0.068671494
500006 6.000000 17758100000006000 0.118845090 0.099842614 0.006222304 0.110458764
500007 7.000000 17758100000007000 0.121984057 0.100187960 0.022847691 0.198280374
500008 8.000000 17758100000008000 0.125122160 0.099922513 0.021783249 0.202361498
500009 9.000000 17758100000009000 0.128259271 0.100161360 0.016875483 0.266288836
500010 10.000000 17758100000010000 0.131395265 0.100112021 0.037393383 0.249773686
500011 11.000000 17758100000011000 0.134530008 0.100020796 0.041462873 0.267448208
500012 12.000000 17758100000012000 0.137663409 0.100210705 0.055491911 0.321442303
500013 13.000000 17758100000013000 0.140795305 0.100752935 0.059024639 0.355932833
500014 14.000000 17758100000014000 0.143925592 0.100100169 0.073971236 0.406209422
500015 15.000000 17758100000015000 0.147054151 0.100500258 0.086572597 0.435999708
500016 16.000000 17758100000016000 0.150180861 0.100637424 0.095878440 0.410610119
500017 17.000000 17758100000017000 0.153305575 0.100633879 0.125216835 0.423005241
500018 18.000000 17758100000018000 0.156428188 0.100921887 0.134900043 0.472606136
500019 19.000000 17758100000019000 0.159548581 0.101077271 0.153865892 0.493613330
500020 20.000000 17758100000020000 0.162666619 0.101062422 0.161567550 0.553208580
500021 21.000000 17758100000021000 0.165782183 0.100964374 0.184921263 0.526911155
500022 22.000000 17758100000022000 0.168895140 0.101629644 0.188070809 0.561319062
500023 23.000000 17758100000023000 0.172005385 0.101853004 0.207814625 0.575696232
500024 24.000000 17758100000024000 0.175112799 0.101583390 0.237114650 0.600694068
500025 25.000000 17758100000025000 0.178217232 0.102030156 0.247866109 0.617431109
500026 26.000000 17758100000026000 0.181318581 0.102440285 0.281425462 0.644372120
500027 27.000000 17758100000027000 0.184416726 0.102768805 0.300401074 0.605776516
500028 28.000000 17758100000028000 0.187511533 0.103173013 0.322164364 0.679570010
500029 29.000000 17758100000029000 0.190602884 0.103158491 0.334577296 0.671705519
500030 30.000000 17758100000030000 0.193690658 0.103843132 0.364872624 0.682012505
500031 31.000000 17758100000031000 0.196774736 0.104123742 0.380763691 0.683421152
500032 32.000000 17758100000032000 0.199854985 0.104912126 0.409344823 0.705912996
500033 33.000000 17758100000033000 0.202931300 0.105128843 0.425181538 0.721673800
500034 34.000000 17758100000034000 0.206003562 0.105605195 0.448412730 0.749749790
500035 35.000000 17758100000035000 0.209071621 0.106391006 0.471553798 0.695862956
500036 36.000000 17758100000036000 0.212135375 0.106350554 0.501780896 0.715937914
500037 37.000000 17758100000037000 0.215194717 0.106836439 0.526049167 0.777774769
500038 38.000000 17758100000038000 0.218249500 0.107437978 0.544113074 0.773623093
500039 39.000000 17758100000039000 0.221299618 0.108318065 0.570088400 0.751038871
500040 40.000000 17758100000040000 0.224344939 0.108661191 0.600520849 0.756872990
500041 41.000000 17758100000041000 0.227385357 0.109242916 0.619552010 0.789761205
500042 42.000000 17758100000042000 0.230420753 0.109803285 0.652726877 0.784816546
500043 43.000000 17758100000043000 0.233450994 0.110892367 0.682246245 0.776372100
500044 44.000000 17758100000044000 0.236475974 0.111220056 0.702750847 0.771329148
500045 45.000000 17758100000045000 0.239495546 0.112040647 0.728510732 0.825336006
500046 46.000000 17758100000046000 0.242509633 0.112935271 0.750772499 0.794930136
500047 47.000000 17758100000047000 0.245518088 0.113403074 0.791550268 0.804016437
500048 48.000000 17758100000048000 0.248520792 0.114314093 0.811904010 0.824301568
500049 49.000000 17758100000049000 0.251517624 0.115172137 0.837856522 0.797773552
500050 50.000000 17758100000050000 0.254508495 0.116240616 0.859675456 0.825632014
500051 51.000000 17758100000051000 0.257493258 0.117004467 0.889175447 0.856752317
500052 52.000000 17758100000052000 0.260471791 0.117964865 0.914739109 0.822206925
500053 53.000000 17758100000053000 0.263444006 0.118934266 0.948807629 0.805681486
500054 54.000000 17758100000054000 0.266409785 0.119642441 0.968637319 0.820267664
500055 55.000000 17758100000055000 0.269368947 0.120757390 0.998953342 0.823732482
500056 56.000000 17758100000056000 0.272321463 0.121619394 1.027023289 0.817459582
500057 57.000000 17758100000057000 0.275267154 0.122683221 1.050801874 0.858924100
500058 58.000000 17758100000058000 0.278205931 0.123770973 1.070565689 0.831251620
500059 59.000000 17758100000059000 0.281137675 0.124655979 1.109666763 0.828533416
500060 60.000000 17758100000060000 0.284062266 0.126175024 1.127142619 0.788563862
500061 61.000000 17758100000061000 0.286979616 0.127220008 1.155707118 0.804477875
500062 62.000000 17758100000062000 0.289889544 0.128654454 1.171533661 0.823812516
500063 63.000000 17758100000063000 0.292791992 0.129474735 1.204071819 0.779615287
500064 64.000000 17758100000064000 0.295686841 0.131030219 1.238392530 0.805593322
500065 65.000000 17758100000065000 0.298573941 0.132105817 1.272519596 0.787873035
500066 66.000000 17758100000066000 0.301453203 0.133287922 1.286996482 0.806855090
500067 67.000000 17758100000067000 0.304324538 0.135313994 1.304908739 0.762846297
500068 68.000000 17758100000068000 0.307187796 0.136271041 1.337610417 0.767630469
500069 69.000000 17758100000069000 0.310042858 0.137686033 1.367868467 0.749195382
500070 70.000000 17758100000070000 0.312889636 0.138729764 1.397892514 0.786635290
500071 71.000000 17758100000071000 0.315728009 0.140402924 1.411135816 0.773532791
500072 72.000000 17758100000072000 0.318557888 0.141940584 1.443633401 0.774072123
500073 73.000000 17758100000073000 0.321379125 0.143127361 1.462395208 0.730464436
500074 74.000000 17758100000074000 0.324191600 0.144700496 1.491791597 0.760886617
500075 75.000000 17758100000075000 0.326995254 0.146432484 1.510625037 0.733235666
500076 76.000000 17758100000076000 0.329789937 0.147609350 1.544339446 0.743562917
500077 77.000000 17758100000077000 0.332575530 0.149216243 1.558900810 0.728137873
