# SYNTHETIC PLACEHOLDER — replace with real WMX3 CoreMotion Data Log
# profile=sine_10hz backend=newton frequency=10Hz amplitude=0.04rad dt=0.001s
CYCLE TIME SYSTEM_TIME CMDPOS0 FBKPOS0 FBKVEL0 FBKTRQ0
800000 0.000000 17758100000000000 0.100000001 0.100548247 0.000133606 -0.040204552
800001 1.000000 17758100000001000 0.102511622 0.100048074 0.001423549 0.007952530
800002 2.000000 17758100000002000 0.105013326 0.099792022 0.000619112 -0.014123486
800003 3.000000 17758100000003000 0.107495256 0.099950190 -0.004021340 -0.001552010
800004 4.000000 17758100000004000 0.109947592 0.099787231 0.002190180 0.037254914
800005 5.000000 17758100000005000 0.112360679 0.099642165 0.006207355 0.100208062
800006 6.000000 17758100000006000 0.114724979 0.099769476 0.008593294 0.118567984
800007 7.000000 17758100000007000 0.117031172 0.099958124 0.009018585 0.138266480
800008 8.000000 17758100000008000 0.119270146 0.099965322 0.014384126 0.210556187
800009 9.000000 17758100000009000 0.121433072 0.100420397 0.016479226 0.169533613
800010 10.000000 17758100000010000 0.123511411 0.099995976 0.027674165 0.198102191
800011 11.000000 17758100000011000 0.125496954 0.099788128 0.031181390 0.178970045
800012 12.000000 17758100000012000 0.127381891 0.100083764 0.034722558 0.221068112
800013 13.000000 17758100000013000 0.129158750 0.100131396 0.044107157 0.302288833
800014 14.000000 17758100000014000 0.130820528 0.100599568 0.049681239 0.255665142
800015 15.000000 17758100000015000 0.132360682 0.100409789 0.068439706 0.301139931
800016 16.000000 17758100000016000 0.133773118 0.100262731 0.069677613 0.294997605
800017 17.000000 17758100000017000 0.135052264 0.100269294 0.076433331 0.291062692
800018 18.000000 17758100000018000 0.136193082 0.100647657 0.093544453 0.320163859
800019 19.000000 17758100000019000 0.137191057 0.100780200 0.101654634 0.308216755
800020 20.000000 17758100000020000 0.138042256 0.100995659 0.127601591 0.322417138
800021 21.000000 17758100000021000 0.138743326 0.100950052 0.122396260 0.313396537
800022 22.000000 17758100000022000 0.139291495 0.101550476 0.143028690 0.329966243
800023 23.000000 17758100000023000 0.139684588 0.101257482 0.154656593 0.310663581
800024 24.000000 17758100000024000 0.139921069 0.101497434 0.153446581 0.302893742
800025 25.000000 17758100000025000 0.140000001 0.101715521 0.169617453 0.311550555
800026 26.000000 17758100000026000 0.139921069 0.101795908 0.186199665 0.290352813
800027 27.000000 17758100000027000 0.139684588 0.101845363 0.187364676 0.340986525
800028 28.000000 17758100000028000 0.139291495 0.102345668 0.196654736 0.262849562
800029 29.000000 17758100000029000 0.138743326 0.102259226 0.202744110 0.275336954
800030 30.000000 17758100000030000 0.138042256 0.102204056 0.223030827 0.267404393
800031 31.000000 17758100000031000 0.137191057 0.102906149 0.230388166 0.192188010
800032 32.000000 17758100000032000 0.136193082 0.102759672 0.231661065 0.250077212
800033 33.000000 17758100000033000 0.135052264 0.103638013 0.240950802 0.183548388
800034 34.000000 17758100000034000 0.133773118 0.103375498 0.242419026 0.170873673
800035 35.000000 17758100000035000 0.132360682 0.103870258 0.254011227 0.150905349
800036 36.000000 17758100000036000 0.130820528 0.103905879 0.252309436 0.136462037
800037 37.000000 17758100000037000 0.129158750 0.104394959 0.255326830 0.090640557
800038 38.000000 17758100000038000 0.127381891 0.104301644 0.256283003 0.078258521
800039 39.000000 17758100000039000 0.125496954 0.104565840 0.266759541 0.038314677
800040 40.000000 17758100000040000 0.123511411 0.104782817 0.268190233 0.010085007
800041 41.000000 17758100000041000 0.121433072 0.105290495 0.266277801 0.007673887
800042 42.000000 17758100000042000 0.119270146 0.105363337 0.268912496 -0.010586027
800043 43.000000 17758100000043000 0.117031172 0.105905790 0.272440278 -0.082931878
800044 44.000000 17758100000044000 0.114724979 0.106138087 0.263584541 -0.065425247
800045 45.000000 17758100000045000 0.112360679 0.106206744 0.265686073 -0.104629760
800046 46.000000 17758100000046000 0.109947592 0.106890873 0.253979954 -0.131165316
800047 47.000000 17758100000047000 0.107495256 0.106883087 0.257066504 -0.160017650
800048 48.000000 17758100000048000 0.105013326 0.107235493 0.246977557 -0.168287965
800049 49.000000 17758100000049000 0.102511622 0.107417563 0.251351717 -0.192320237
800050 50.000000 17758100000050000 0.100000001 0.107273977 0.240078654 -0.216287986
800051 51.000000 17758100000051000 0.097488381 0.107822877 0.222089822 -0.278515832
800052 52.000000 17758100000052000 0.094986670 0.108000702 0.214967024 -0.276239766
800053 53.000000 17758100000053000 0.092504747 0.108502053 0.209180254 -0.313076365
800054 54.000000 17758100000054000 0.090052404 0.108856256 0.193477606 -0.332071705
800055 55.000000 17758100000055000 0.087639317 0.108716202 0.188008416 -0.355339067
800056 56.000000 17758100000056000 0.085275017 0.108972345 0.173079718 -0.382298462
800057 57.000000 17758100000057000 0.082968831 0.109184470 0.159263606 -0.375591615
800058 58.000000 17758100000058000 0.080729850 0.109364029 0.145745592 -0.374349237
800059 59.000000 17758100000059000 0.078566931 0.109086127 0.129699954 -0.472341466
800060 60.000000 17758100000060000 0.076488592 0.109552512 0.116486525 -0.436823826
800061 61.000000 17758100000061000 0.074503042 0.109455264 0.102933879 -0.439456995
800062 62.000000 17758100000062000 0.072618119 0.109685461 0.095048277 -0.450908055
800063 63.000000 17758100000063000 0.070841253 0.109620374 0.076517098 -0.491531332
800064 64.000000 17758100000064000 0.069179468 0.109839760 0.061864649 -0.522511852
800065 65.000000 17758100000065000 0.067639321 0.109822237 0.038800286 -0.532576476
800066 66.000000 17758100000066000 0.066226885 0.110032298 0.014671500 -0.489391795
800067 67.000000 17758100000067000 0.064947732 0.109889840 0.006565633 -0.488284189
800068 68.000000 17758100000068000 0.063806921 0.109572577 -0.012644304 -0.516474217
800069 69.000000 17758100000069000 0.062808938 0.109786575 -0.024487002 -0.553255735
800070 70.000000 17758100000070000 0.061957739 0.109680237 -0.035010261 -0.517849918
800071 71.000000 17758100000071000 0.061256673 0.108940579 -0.066827017 -0.479420149
800072 72.000000 17758100000072000 0.060708512 0.109744876 -0.075696919 -0.484798876
800073 73.000000 17758100000073000 0.060315412 0.109567739 -0.089160786 -0.508671396
800074 74.000000 17758100000074000 0.060078930 0.109580578 -0.114580627 -0.519393933
800075 75.000000 17758100000075000 0.059999999 0.109728373 -0.123347035 -0.479778343
800076 76.000000 17758100000076000 0.060078930 0.108787203 -0.143053588 -0.433062419
800077 77.000000 17758100000077000 0.060315412 0.108690924 -0.158447264 -0.412466045
800078 78.000000 17758100000078000 0.060708512 0.108538971 -0.167166666 -0.415476296
800079 79.000000 17758100000079000 0.061256673 0.108759437 -0.194865597 -0.395449476
800080 80.000000 17758100000080000 0.061957739 0.108410120 -0.210298901 -0.433829118
800081 81.000000 17758100000081000 0.062808938 0.108153137 -0.204657961 -0.372694199
800082 82.000000 17758100000082000 0.063806921 0.107903149 -0.223145416 -0.326260022
800083 83.000000 17758100000083000 0.064947732 0.107575760 -0.236119391 -0.277104529
800084 84.000000 17758100000084000 0.066226885 0.107277694 -0.244636154 -0.295454413
800085 85.000000 17758100000085000 0.067639321 0.107134252 -0.257711999 -0.275305944
800086 86.000000 17758100000086000 0.069179468 0.106948581 -0.273333417 -0.212004941
800087 87.000000 17758100000087000 0.070841253 0.106952106 -0.272658031 -0.206375881
800088 88.000000 17758100000088000 0.072618119 0.106535870 -0.282126734 -0.219560647
800089 89.000000 17758100000089000 0.074503042 0.105845441 -0.288904064 -0.156167841
800090 90.000000 17758100000090000 0.076488592 0.105753261 -0.293720529 -0.116993665
800091 91.000000 17758100000091000 0.078566931 0.105657732 -0.298945125 -0.106607243
800092 92.000000 17758100000092000 0.080729850 0.105197724 -0.301810005 -0.052153228
800093 93.000000 17758100000093000 0.082968831 0.104656528 -0.303477320 -0.069325408
800094 94.000000 17758100000094000 0.085275017 0.104452877 -0.307352841 -0.043682621
800095 95.000000 17758100000095000 0.087639317 0.104394415 -0.316269157 0.014777360
800096 96.000000 17758100000096000 0.090052404 0.104202919 -0.304583703 0.028922092
800097 97.000000 17758100000097000 0.092504747 0.103522737 -0.306624647 0.119031210
800098 98.000000 17758100000098000 0.094986670 0.103500756 -0.303431250 0.111167382
800099 99.000000 17758100000099000 0.097488381 0.102955514 -0.302068790 0.147432123
800100 100.000000 17758100000100000 0.100000001 0.102690439 -0.300413606 0.163291382
800101 101.000000 17758100000101000 0.102511622 0.102409741 -0.292260391 0.182971008
800102 102.000000 17758100000102000 0.105013326 0.102658373 -0.280995473 0.234513030
800103 103.000000 17758100000103000 0.107495256 0.101804216 -0.260232442 0.259217683
800104 104.000000 17758100000104000 0.109947592 0.101679333 -0.268421098 0.265168927
800105 105.000000 17758100000105000 0.112360679 0.101333521 -0.255804287 0.306534447
800106 106.000000 17758100000106000 0.114724979 0.101216451 -0.243283696 0.281770198
800107 107.000000 17758100000107000 0.117031172 0.101086577 -0.225584753 0.340353997
800108 108.000000 17758100000108000 0.119270146 0.100778459 -0.217841694 0.409179049
800109 109.000000 17758100000109000 0.121433072 0.100550262 -0.209499681 0.366665684
