# SYNTHETIC PLACEHOLDER — replace with real WMX3 CoreMotion Data Log
# profile=sine_5hz backend=newton frequency=5Hz amplitude=0.12rad dt=0.001s
CYCLE TIME SYSTEM_TIME CMDPOS0 FBKPOS0 FBKVEL0 FBKTRQ0
700000 0.000000 17758100000000000 0.100000001 0.100417542 0.007169932 -0.027142578
700001 1.000000 17758100000001000 0.103769287 0.099944454 -0.000904261 0.024178751
700002 2.000000 17758100000002000 0.107534863 0.099966624 0.002480233 0.024869742
700003 3.000000 17758100000003000 0.111292996 0.100044214 -0.000766933 0.080069979
700004 4.000000 17758100000004000 0.115039989 0.100179644 -0.008479695 0.095048043
700005 5.000000 17758100000005000 0.118772134 0.099812141 0.001007279 0.137061653
700006 6.000000 17758100000006000 0.122485757 0.100096090 0.009343292 0.195825730
700007 7.000000 17758100000007000 0.126177192 0.099736473 0.018723406 0.216419348
700008 8.000000 17758100000008000 0.129842788 0.100095280 0.016712526 0.239044316
700009 9.000000 17758100000009000 0.133478940 0.100162242 0.032228903 0.306467170
700010 10.000000 17758100000010000 0.137082040 0.100025049 0.050303849 0.333085755
700011 11.000000 17758100000011000 0.140648544 0.100114266 0.057914655 0.338926704
700012 12.000000 17758100000012000 0.144174948 0.099925524 0.073990625 0.399022101
700013 13.000000 17758100000013000 0.147657752 0.100437979 0.074354418 0.427520910
700014 14.000000 17758100000014000 0.151093513 0.100301516 0.088094752 0.431105206
700015 15.000000 17758100000015000 0.154478863 0.100198787 0.104588137 0.489521436
700016 16.000000 17758100000016000 0.157810435 0.100394966 0.111597792 0.483120642
700017 17.000000 17758100000017000 0.161084965 0.100544845 0.143829391 0.526586608
700018 18.000000 17758100000018000 0.164299220 0.101104213 0.147254043 0.567057945
700019 19.000000 17758100000019000 0.167450011 0.101191273 0.171993133 0.544008979
700020 20.000000 17758100000020000 0.170534223 0.101226086 0.192646425 0.591026287
700021 21.000000 17758100000021000 0.173548847 0.101441507 0.211293784 0.609784902
700022 22.000000 17758100000022000 0.176490873 0.101789976 0.232456533 0.652524863
700023 23.000000 17758100000023000 0.179357424 0.101676843 0.248705402 0.630952702
700024 24.000000 17758100000024000 0.182145655 0.102034002 0.263577241 0.678374958
700025 25.000000 17758100000025000 0.184852809 0.102659336 0.296146830 0.635065480
700026 26.000000 17758100000026000 0.187476233 0.102711969 0.309853880 0.653204737
700027 27.000000 17758100000027000 0.190013334 0.103061953 0.332002837 0.695142587
700028 28.000000 17758100000028000 0.192461595 0.103591304 0.373272757 0.677743511
700029 29.000000 17758100000029000 0.194818601 0.103743118 0.369711472 0.693211542
700030 30.000000 17758100000030000 0.197082043 0.104272801 0.407865720 0.682006458
700031 31.000000 17758100000031000 0.199249670 0.104809860 0.426311920 0.699312445
700032 32.000000 17758100000032000 0.201319352 0.105047173 0.446535569 0.680114049
700033 33.000000 17758100000033000 0.203289047 0.105581946 0.474090898 0.719969645
700034 34.000000 17758100000034000 0.205156803 0.106352847 0.494511897 0.679380664
700035 35.000000 17758100000035000 0.206920788 0.106557034 0.521567328 0.670682836
700036 36.000000 17758100000036000 0.208579242 0.107087100 0.544624726 0.718437071
700037 37.000000 17758100000037000 0.210130557 0.107422566 0.567423516 0.696401993
700038 38.000000 17758100000038000 0.211573184 0.108600853 0.585626523 0.679632570
700039 39.000000 17758100000039000 0.212905690 0.109078611 0.605968723 0.698869060
700040 40.000000 17758100000040000 0.214126781 0.109776499 0.626566806 0.666779951
700041 41.000000 17758100000041000 0.215235248 0.110231814 0.655313119 0.666565682
700042 42.000000 17758100000042000 0.216229975 0.110705245 0.675575102 0.639970149
700043 43.000000 17758100000043000 0.217110008 0.111685992 0.694428920 0.658840564
700044 44.000000 17758100000044000 0.217874467 0.112190578 0.720882854 0.598629559
700045 45.000000 17758100000045000 0.218522608 0.113241213 0.734659296 0.591172771
700046 46.000000 17758100000046000 0.219053760 0.114086086 0.748145363 0.585996330
700047 47.000000 17758100000047000 0.219467431 0.114949647 0.768557254 0.564398348
700048 48.000000 17758100000048000 0.219763204 0.115500140 0.796678702 0.554336476
700049 49.000000 17758100000049000 0.219940782 0.116030510 0.811189717 0.526318477
700050 50.000000 17758100000050000 0.219999999 0.116912305 0.828942356 0.527785246
700051 51.000000 17758100000051000 0.219940782 0.118163087 0.838311781 0.486768041
700052 52.000000 17758100000052000 0.219763204 0.118804832 0.855685249 0.424960429
700053 53.000000 17758100000053000 0.219467431 0.119472094 0.868663999 0.430534693
700054 54.000000 17758100000054000 0.219053760 0.120404654 0.877799469 0.433940714
700055 55.000000 17758100000055000 0.218522608 0.121461590 0.892680675 0.378499739
700056 56.000000 17758100000056000 0.217874467 0.122375442 0.900473073 0.330800321
700057 57.000000 17758100000057000 0.217110008 0.123083869 0.920314801 0.372086934
700058 58.000000 17758100000058000 0.216229975 0.124249318 0.920979222 0.312009278
700059 59.000000 17758100000059000 0.215235248 0.124984010 0.940231330 0.271494424
700060 60.000000 17758100000060000 0.214126781 0.125671239 0.948563811 0.263211058
700061 61.000000 17758100000061000 0.212905690 0.126838091 0.956158171 0.206819352
700062 62.000000 17758100000062000 0.211573184 0.127865380 0.951501401 0.176965769
700063 63.000000 17758100000063000 0.210130557 0.128936818 0.967852706 0.136385898
700064 64.000000 17758100000064000 0.208579242 0.129727857 0.969580383 0.089581373
700065 65.000000 17758100000065000 0.206920788 0.130905871 0.972160612 0.098899823
700066 66.000000 17758100000066000 0.205156803 0.131856154 0.977928297 0.022286004
700067 67.000000 17758100000067000 0.203289047 0.133107206 0.968660784 0.010112971
700068 68.000000 17758100000068000 0.201319352 0.133537779 0.978773241 -0.035344805
700069 69.000000 17758100000069000 0.199249670 0.134650353 0.976966907 -0.033164294
700070 70.000000 17758100000070000 0.197082043 0.135347384 0.974935280 -0.098340892
700071 71.000000 17758100000071000 0.194818601 0.136682152 0.977605094 -0.108900601
700072 72.000000 17758100000072000 0.192461595 0.137853007 0.963858581 -0.167077800
700073 73.000000 17758100000073000 0.190013334 0.139038718 0.957181109 -0.173074141
700074 74.000000 17758100000074000 0.187476233 0.139574876 0.958350264 -0.214827197
700075 75.000000 17758100000075000 0.184852809 0.140645990 0.950170254 -0.216521681
700076 76.000000 17758100000076000 0.182145655 0.141521305 0.936433825 -0.293270395
700077 77.000000 17758100000077000 0.179357424 0.142460756 0.930679538 -0.334171324
700078 78.000000 17758100000078000 0.176490873 0.143395861 0.912376517 -0.366312769
700079 79.000000 17758100000079000 0.173548847 0.144341509 0.902376029 -0.329576980
700080 80.000000 17758100000080000 0.170534223 0.145239582 0.883786151 -0.377426880
700081 81.000000 17758100000081000 0.167450011 0.146130011 0.876975620 -0.422348566
700082 82.000000 17758100000082000 0.164299220 0.146771132 0.855159634 -0.511906927
700083 83.000000 17758100000083000 0.161084965 0.147806545 0.842917394 -0.494154382
700084 84.000000 17758100000084000 0.157810435 0.148457370 0.833453979 -0.569759872
700085 85.000000 17758100000085000 0.154478863 0.149529297 0.804146277 -0.602845897
700086 86.000000 17758100000086000 0.151093513 0.150106367 0.788454437 -0.573707439
700087 87.000000 17758100000087000 0.147657752 0.150401492 0.759386389 -0.645307978
700088 88.000000 17758100000088000 0.144174948 0.151600701 0.749753887 -0.665511901
700089 89.000000 17758100000089000 0.140648544 0.152461216 0.725305626 -0.692879741
700090 90.000000 17758100000090000 0.137082040 0.153200449 0.705005706 -0.712587312
700091 91.000000 17758100000091000 0.133478940 0.153697918 0.674923913 -0.722137692
700092 92.000000 17758100000092000 0.129842788 0.154317694 0.658844663 -0.768002788
700093 93.000000 17758100000093000 0.126177192 0.154928990 0.628215458 -0.809758792
700094 94.000000 17758100000094000 0.122485757 0.155566206 0.596376790 -0.828832384
700095 95.000000 17758100000095000 0.118772134 0.156312465 0.562697123 -0.844523566
700096 96.000000 17758100000096000 0.115039989 0.156943027 0.535582155 -0.875145226
700097 97.000000 17758100000097000 0.111292996 0.157161990 0.508063419 -0.921641559
700098 98.000000 17758100000098000 0.107534863 0.157773055 0.467405538 -0.901293416
