# SYNTHETIC PLACEHOLDER — replace with real WMX3 CoreMotion Data Log
# profile=sine frequency=5Hz amplitude=0.12rad backend=newton dt=0.001s seed=20260820
# MotorParams kp=10.996398718882114 ki=1.1930162194347773 kd=0.8556416451823275 integral_max=4.437985730220815 effort_limit=5.193511737418461 inertia=0.028188008953187953 viscous=0.024485211102482668 coulomb=0.0006373491469474279 delay_steps=2
CYCLE TIME SYSTEM_TIME CMDPOS0 FBKPOS0 FBKVEL0 FBKTRQ0
600000 0.000000 17758100000000000 0.100000001 0.099783368 0.002598104 0.025042832
600001 1.000000 17758100000001000 0.103769287 0.100297475 -0.003525551 0.000887431
600002 2.000000 17758100000002000 0.107534863 0.099879662 0.005958948 0.000976619
600003 3.000000 17758100000003000 0.111292996 0.100246703 -0.009156363 0.052004023
600004 4.000000 17758100000004000 0.115039989 0.099795243 0.000675236 0.088346020
600005 5.000000 17758100000005000 0.118772134 0.099997541 0.007213149 0.101818782
600006 6.000000 17758100000006000 0.122485757 0.100007929 0.012227144 0.162554578
600007 7.000000 17758100000007000 0.126177192 0.099916376 0.018441728 0.176829067
600008 8.000000 17758100000008000 0.129842788 0.099582245 0.019213407 0.226262120
600009 9.000000 17758100000009000 0.133478940 0.100064365 0.027653807 0.246139460
600010 10.000000 17758100000010000 0.137082040 0.100148685 0.027329638 0.308954089
600011 11.000000 17758100000011000 0.140648544 0.100222114 0.050898703 0.317031021
600012 12.000000 17758100000012000 0.144174948 0.100275464 0.063637627 0.341811558
600013 13.000000 17758100000013000 0.147657752 0.100467375 0.077354404 0.377336870
600014 14.000000 17758100000014000 0.151093513 0.100277291 0.088718204 0.455259220
600015 15.000000 17758100000015000 0.154478863 0.100435744 0.106322764 0.438170924
600016 16.000000 17758100000016000 0.157810435 0.100500063 0.112981867 0.441128312
600017 17.000000 17758100000017000 0.161084965 0.100819597 0.137179861 0.466943566
600018 18.000000 17758100000018000 0.164299220 0.100805091 0.147843237 0.494426757
600019 19.000000 17758100000019000 0.167450011 0.100965765 0.159930242 0.541710213
600020 20.000000 17758100000020000 0.170534223 0.101091074 0.178250009 0.538100626
600021 21.000000 17758100000021000 0.173548847 0.101504255 0.207761732 0.576830452
600022 22.000000 17758100000022000 0.176490873 0.101732290 0.229527307 0.552464380
600023 23.000000 17758100000023000 0.179357424 0.101836575 0.249519820 0.591460420
600024 24.000000 17758100000024000 0.182145655 0.102153475 0.268359710 0.618716493
600025 25.000000 17758100000025000 0.184852809 0.102536415 0.277047922 0.603411231
600026 26.000000 17758100000026000 0.187476233 0.103008059 0.304349148 0.617612681
600027 27.000000 17758100000027000 0.190013334 0.102959061 0.328181032 0.591383597
600028 28.000000 17758100000028000 0.192461595 0.103354998 0.345925486 0.637989738
600029 29.000000 17758100000029000 0.194818601 0.103605882 0.376662382 0.627787566
600030 30.000000 17758100000030000 0.197082043 0.104360142 0.396053456 0.672647294
600031 31.000000 17758100000031000 0.199249670 0.104326651 0.414033173 0.636584064
600032 32.000000 17758100000032000 0.201319352 0.105000937 0.430832533 0.667772996
600033 33.000000 17758100000033000 0.203289047 0.105627269 0.461626099 0.610111528
600034 34.000000 17758100000034000 0.205156803 0.106100281 0.475642288 0.610360086
600035 35.000000 17758100000035000 0.206920788 0.106716112 0.507262688 0.627044710
600036 36.000000 17758100000036000 0.208579242 0.106746217 0.527341521 0.637902129
600037 37.000000 17758100000037000 0.210130557 0.107396379 0.552271868 0.629493589
600038 38.000000 17758100000038000 0.211573184 0.108351452 0.577116173 0.619288700
600039 39.000000 17758100000039000 0.212905690 0.108782481 0.598902779 0.624728258
600040 40.000000 17758100000040000 0.214126781 0.109152603 0.615527393 0.655035353
600041 41.000000 17758100000041000 0.215235248 0.110032536 0.638444996 0.634129336
600042 42.000000 17758100000042000 0.216229975 0.110674520 0.651611762 0.607374330
600043 43.000000 17758100000043000 0.217110008 0.111213646 0.677609956 0.600236126
600044 44.000000 17758100000044000 0.217874467 0.111607508 0.687494075 0.505541800
600045 45.000000 17758100000045000 0.218522608 0.112675787 0.723890297 0.544478804
600046 46.000000 17758100000046000 0.219053760 0.113479520 0.727629461 0.562555008
600047 47.000000 17758100000047000 0.219467431 0.114217534 0.747424707 0.508585538
600048 48.000000 17758100000048000 0.219763204 0.114751108 0.770189335 0.514697703
600049 49.000000 17758100000049000 0.219940782 0.115804766 0.781744856 0.511490171
600050 50.000000 17758100000050000 0.219999999 0.116483170 0.791161800 0.454975990
600051 51.000000 17758100000051000 0.219940782 0.117672569 0.817520158 0.479847257
600052 52.000000 17758100000052000 0.219763204 0.118080377 0.825471038 0.446181575
600053 53.000000 17758100000053000 0.219467431 0.118941393 0.844684991 0.400709734
600054 54.000000 17758100000054000 0.219053760 0.119854208 0.849205232 0.318793065
