# SYNTHETIC PLACEHOLDER — replace with real WMX3 CoreMotion Data Log
# profile=sine frequency=1Hz amplitude=0.5rad backend=newton dt=0.001s seed=20260820
# MotorParams kp=10.996398718882114 ki=1.1930162194347773 kd=0.8556416451823275 integral_max=4.437985730220815 effort_limit=5.193511737418461 inertia=0.028188008953187953 viscous=0.024485211102482668 coulomb=0.0006373491469474279 delay_steps=2
CYCLE TIME SYSTEM_TIME CMDPOS0 FBKPOS0 FBKVEL0 FBKTRQ0
400000 0.000000 17758100000000000 0.100000001 0.100000803 0.001243137 -0.041470761
400001 1.000000 17758100000001000 0.103141569 0.100192550 0.005734453 -0.020602377
400002 2.000000 17758100000002000 0.106283017 0.099592682 -0.003586236 0.019950927
400003 3.000000 17758100000003000 0.109424219 0.099950916 -0.003633924 0.053272467
400004 4.000000 17758100000004000 0.112565048 0.099826984 0.004297668 0.086256848
400005 5.000000 17758100000005000 0.115705378 0.099725164 0.000449000 0.095079233
400006 6.000000 17758100000006000 0.118845090 0.100059968 0.003847410 0.126707695
400007 7.000000 17758100000007000 0.121984057 0.099947630 0.005959706 0.182709617
400008 8.000000 17758100000008000 0.125122160 0.100093589 0.016009709 0.219466579
400009 9.000000 17758100000009000 0.128259271 0.100366437 0.022492003 0.197382881
400010 10.000000 17758100000010000 0.131395265 0.100243591 0.026655511 0.214881462
400011 11.000000 17758100000011000 0.134530008 0.100022630 0.041544356 0.250460678
400012 12.000000 17758100000012000 0.137663409 0.100023984 0.045035429 0.267320237
400013 13.000000 17758100000013000 0.140795305 0.100601924 0.062718871 0.319254512
400014 14.000000 17758100000014000 0.143925592 0.100415537 0.071158284 0.338282864
400015 15.000000 17758100000015000 0.147054151 0.100685877 0.088785110 0.354794363
400016 16.000000 17758100000016000 0.150180861 0.100884771 0.098303735 0.411649746
400017 17.000000 17758100000017000 0.153305575 0.100635075 0.109111953 0.415572822
400018 18.000000 17758100000018000 0.156428188 0.100621317 0.122783562 0.442560595
400019 19.000000 17758100000019000 0.159548581 0.100876089 0.145137925 0.495461902
400020 20.000000 17758100000020000 0.162666619 0.100920662 0.148989262 0.474751647
400021 21.000000 17758100000021000 0.165782183 0.100924200 0.177489145 0.471855768
400022 22.000000 17758100000022000 0.168895140 0.101122453 0.191611443 0.518830288
400023 23.000000 17758100000023000 0.172005385 0.101876777 0.226155013 0.542518014
400024 24.000000 17758100000024000 0.175112799 0.101792685 0.220662792 0.581967239
400025 25.000000 17758100000025000 0.178217232 0.101900185 0.249311752 0.549891951
400026 26.000000 17758100000026000 0.181318581 0.101918074 0.268790643 0.553705279
400027 27.000000 17758100000027000 0.184416726 0.102475465 0.287390119 0.581700157
400028 28.000000 17758100000028000 0.187511533 0.103110748 0.305949036 0.594686616
400029 29.000000 17758100000029000 0.190602884 0.103702017 0.326021379 0.629987826
400030 30.000000 17758100000030000 0.193690658 0.103427706 0.356868971 0.580470207
400031 31.000000 17758100000031000 0.196774736 0.104402848 0.367851873 0.627983279
400032 32.000000 17758100000032000 0.199854985 0.104120190 0.395461780 0.635963970
400033 33.000000 17758100000033000 0.202931300 0.104888460 0.414610612 0.668374149
400034 34.000000 17758100000034000 0.206003562 0.105064499 0.439225506 0.638684535
400035 35.000000 17758100000035000 0.209071621 0.105598174 0.462703822 0.711935369
400036 36.000000 17758100000036000 0.212135375 0.106207802 0.484333617 0.669993987
400037 37.000000 17758100000037000 0.215194717 0.106705351 0.505426680 0.720424051
400038 38.000000 17758100000038000 0.218249500 0.107336573 0.534146187 0.685208627
400039 39.000000 17758100000039000 0.221299618 0.107760831 0.561743033 0.707874171
400040 40.000000 17758100000040000 0.224344939 0.108458787 0.582464785 0.714496797
400041 41.000000 17758100000041000 0.227385357 0.109160219 0.594825414 0.742766146
400042 42.000000 17758100000042000 0.230420753 0.109712264 0.632280452 0.733605660
400043 43.000000 17758100000043000 0.233450994 0.110485468 0.660142960 0.749122317
400044 44.000000 17758100000044000 0.236475974 0.110924034 0.675563211 0.710910060
400045 45.000000 17758100000045000 0.239495546 0.111670331 0.711894955 0.726911046
400046 46.000000 17758100000046000 0.242509633 0.112701947 0.735654860 0.704936430
400047 47.000000 17758100000047000 0.245518088 0.113082568 0.758941666 0.726639641
400048 48.000000 17758100000048000 0.248520792 0.113780994 0.787196437 0.737648105
400049 49.000000 17758100000049000 0.251517624 0.114656403 0.814340201 0.762770862
400050 50.000000 17758100000050000 0.254508495 0.115619644 0.839805631 0.785856731
400051 51.000000 17758100000051000 0.257493258 0.116345954 0.853634044 0.753409371
400052 52.000000 17758100000052000 0.260471791 0.117555043 0.877229402 0.724842639
400053 53.000000 17758100000053000 0.263444006 0.118471064 0.919102971 0.763160932
400054 54.000000 17758100000054000 0.266409785 0.119036740 0.937182939 0.748366749
400055 55.000000 17758100000055000 0.269368947 0.120080126 0.966301089 0.734475352
400056 56.000000 17758100000056000 0.272321463 0.121408630 0.980958943 0.769973888
400057 57.000000 17758100000057000 0.275267154 0.122133105 1.017166572 0.772201273
400058 58.000000 17758100000058000 0.278205931 0.123129181 1.044509962 0.786363880
400059 59.000000 17758100000059000 0.281137675 0.124131537 1.074300317 0.756346338
400060 60.000000 17758100000060000 0.284062266 0.125310561 1.102668827 0.776248355
400061 61.000000 17758100000061000 0.286979616 0.126722333 1.118503603 0.718903145
400062 62.000000 17758100000062000 0.289889544 0.127642119 1.147855738 0.766411187
400063 63.000000 17758100000063000 0.292791992 0.129007583 1.173508977 0.713107706
400064 64.000000 17758100000064000 0.295686841 0.130419212 1.198250754 0.758366652
400065 65.000000 17758100000065000 0.298573941 0.131485540 1.226595244 0.735167251
400066 66.000000 17758100000066000 0.301453203 0.132368724 1.241648485 0.792403263
400067 67.000000 17758100000067000 0.304324538 0.133557476 1.271321909 0.724772167
400068 68.000000 17758100000068000 0.307187796 0.135393950 1.300658071 0.742602302
400069 69.000000 17758100000069000 0.310042858 0.136471444 1.324379606 0.743329492
400070 70.000000 17758100000070000 0.312889636 0.137541281 1.345165908 0.700746190
400071 71.000000 17758100000071000 0.315728009 0.138694154 1.367979592 0.732650365
400072 72.000000 17758100000072000 0.318557888 0.140673934 1.391420446 0.686002512
400073 73.000000 17758100000073000 0.321379125 0.141733992 1.422548626 0.708337481
400074 74.000000 17758100000074000 0.324191600 0.143243716 1.446978106 0.738798038
400075 75.000000 17758100000075000 0.326995254 0.144522993 1.460785900 0.677869708
400076 76.000000 17758100000076000 0.329789937 0.146263084 1.489227056 0.689664735
400077 77.000000 17758100000077000 0.332575530 0.147773062 1.517396626 0.665269249
400078 78.000000 17758100000078000 0.335351974 0.149470224 1.534261290 0.682848786
400079 79.000000 17758100000079000 0.338119090 0.150864372 1.553991719 0.705343452
400080 80.000000 17758100000080000 0.340876848 0.152533305 1.589064862 0.686697427
400081 81.000000 17758100000081000 0.343625069 0.154102885 1.608503812 0.711228558
400082 82.000000 17758100000082000 0.346363664 0.155851557 1.624130946 0.677628801
400083 83.000000 17758100000083000 0.349092543 0.157407106 1.650015063 0.625355221
400084 84.000000 17758100000084000 0.351811588 0.158990431 1.670480030 0.651992587
400085 85.000000 17758100000085000 0.354520708 0.160539194 1.691240485 0.644152902
400086 86.000000 17758100000086000 0.357219756 0.162626055 1.713630568 0.656054927
400087 87.000000 17758100000087000 0.359908670 0.163951654 1.733380917 0.653688836
400088 88.000000 17758100000088000 0.362587303 0.166011415 1.758361880 0.601483081
400089 89.000000 17758100000089000 0.365255594 0.167757787 1.777343767 0.615519003
400090 90.000000 17758100000090000 0.367913395 0.169239797 1.786477177 0.580713544
400091 91.000000 17758100000091000 0.370560616 0.171186223 1.809591831 0.628981468
400092 92.000000 17758100000092000 0.373197168 0.172671321 1.837011586 0.619955654
400093 93.000000 17758100000093000 0.375822932 0.175144143 1.843962354 0.576937947
400094 94.000000 17758100000094000 0.378437817 0.176827354 1.877360622 0.602202891
400095 95.000000 17758100000095000 0.381041676 0.178806606 1.884361830 0.586853360
400096 96.000000 17758100000096000 0.383634478 0.180793778 1.909230089 0.557712463
400097 97.000000 17758100000097000 0.386216074 0.182734936 1.922127491 0.518675618
400098 98.000000 17758100000098000 0.388786346 0.184406818 1.941568728 0.550609534
